 449   4xk8-a  2.1  4.1   40   742    8 PDB  MOLECULE: PHOTOSYSTEM I P700 CHLOROPHYLL A APOPROTEIN A1;            
 450   1fez-D  2.1  3.5   53   256    9 PDB  MOLECULE: PHOSPHONOACETALDEHYDE HYDROLASE;                           
 451   4lho-E  2.1  3.9   66   131    6 PDB  MOLECULE: FG41 MALONATE SEMIALDEHYDE DECARBOXYLASE;                  
 452   3mjz-E  2.1  3.8   66   131    6 PDB  MOLECULE: FG41 MALONATE SEMIALDEHYDE DECARBOXYLASE;                  
 453   3mlc-D  2.1  3.8   64   129    6 PDB  MOLECULE: FG41 MALONATE SEMIALDEHYDE DECARBOXYLASE;                  
 454   4lhp-K  2.1  3.4   61   130    7 PDB  MOLECULE: FG41 MALONATE SEMIALDEHYDE DECARBOXYLASE;                  
 455   2fi1-A  2.1  3.9   52   187    6 PDB  MOLECULE: HYDROLASE, HALOACID DEHALOGENASE-LIKE FAMILY;              
 456   3mia-B  2.1  3.2   61   247    8 PDB  MOLECULE: CELL DIVISION PROTEIN KINASE 9;                            
 457   3m3w-A  2.1  4.3   54   280    4 PDB  MOLECULE: PROTEIN KINASE C AND CASEIN KINASE II SUBSTRATE P          
 458   3q84-N  2.1  4.2   54   272    6 PDB  MOLECULE: PROTEIN KINASE C AND CASEIN KINASE SUBSTRATE IN N          
 459   3hai-D  2.1  4.3   54   276    6 PDB  MOLECULE: HUMAN PACSIN1 F-BAR;                                       
 460   3q84-M  2.1  4.2   54   271    6 PDB  MOLECULE: PROTEIN KINASE C AND CASEIN KINASE SUBSTRATE IN N          
 461   2c03-A  2.1  3.6   58   295    3 PDB  MOLECULE: SIGNAL RECOGNITION PARTICLE PROTEIN;                       
 462   4kp4-A  2.1  3.4   44   219    5 PDB  MOLECULE: OSMOLARITY SENSOR PROTEIN ENVZ, HISTIDINE KINASE;          
 463   3hai-B  2.1  4.8   58   294    5 PDB  MOLECULE: HUMAN PACSIN1 F-BAR;                                       
 464   2c04-A  2.1  3.8   60   297    3 PDB  MOLECULE: SIGNAL RECOGNITION PARTICLE PROTEIN;                       
 465   4l8j-A  2.1  3.9   44   326    2 PDB  MOLECULE: PUTATIVE EFFLUX TRANSPORTER;                               
 466   4d7r-A  2.0  2.9   56   355    7 PDB  MOLECULE: PROLINE/BETAINE TRANSPORTER, RALF;                         
 467   2aag-B  2.0  3.3   58   130   10 PDB  MOLECULE: MALONATE SEMIALDEHYDE DECARBOXYLASE;                       
 468   3um9-A  2.0  2.8   49   225    2 PDB  MOLECULE: HALOACID DEHALOGENASE, TYPE II;                            
 469   3vcd-A  2.0  3.0   50   184    8 PDB  MOLECULE: PROPANEDIOL UTILIZATION POLYHEDRAL BODY PROTEIN P          
 470   1cf7-B  2.0  4.0   50    82    6 PDB  MOLECULE: PROTEIN (TRANSCRIPTION FACTOR E2F-4);                      
 471   4arz-A  2.0  2.6   50   291    6 PDB  MOLECULE: GTP-BINDING PROTEIN GTR1;                                  
 472   3dfg-A  2.0  2.2   40   142   13 PDB  MOLECULE: REGULATORY PROTEIN RECX;                                   
 473   1qw6-A  2.0  3.0   40   421    3 PDB  MOLECULE: NITRIC-OXIDE SYNTHASE, BRAIN;                              
 474   3wct-B  2.0  3.3   57   144   12 PDB  MOLECULE: A1 GLOBIN CHAIN OF GIANT V2 HEMOGLOBIN;                    
 475   3tm9-A  2.0  3.5   62   146   11 PDB  MOLECULE: BACTERIAL HEMOGLOBIN;                                      
 476   2r6i-A  2.0  3.5   56   268    9 PDB  MOLECULE: UNCHARACTERIZED PROTEIN ATU1473;                           
 477   3u5m-E  2.0  3.8   57   173    7 PDB  MOLECULE: E3 UBIQUITIN-PROTEIN LIGASE TRIM33;                        
 478   2k3o-A  2.0  3.5   56   129    7 PDB  MOLECULE: TUSP1;                                                     
 479   3sol-A  2.0  3.4   51    91    6 PDB  MOLECULE: TYPE II SECRETION PATHWAY RELATED PROTEIN;                 
 480   1eyy-A  2.0  2.9   52   504   12 PDB  MOLECULE: ALDEHYDE DEHYDROGENASE;                                    
 481   3n2q-A  2.0  2.8   50   282   12 PDB  MOLECULE: SEX PHEROMONE STAPH-CAM373;                                
 482   1m56-A  2.0  3.0   54   547    7 PDB  MOLECULE: CYTOCHROME C OXIDASE;                                      
 483   3lmf-A  2.0  3.9   51   109    6 PDB  MOLECULE: UNCHARACTERIZED PROTEIN;                                   
 484   2yb5-F  2.0  2.9   41   215    5 PDB  MOLECULE: PUTATIVE FUSIDIC ACID RESISTANCE PROTEIN;                  
 485   4u5b-E  2.0  2.8   46    85    7 PDB  MOLECULE: GLUTAMATE RECEPTOR 2;                                      
 486   3q5e-E  2.0  2.8   43   386    5 PDB  MOLECULE: ATLASTIN-1;                                                
 487   2o8i-A  2.0  3.2   50   155    8 PDB  MOLECULE: HYPOTHETICAL PROTEIN ATU2327;                              
 488   4ro1-B  2.0  4.1   53   568    2 PDB  MOLECULE: DIS3-LIKE EXONUCLEASE 2;                                   
 489   3ayh-A  2.0  3.4   50   134    8 PDB  MOLECULE: DNA-DIRECTED RNA POLYMERASE III SUBUNIT RPC9;              
 490   3qnm-A  2.0  3.2   54   231   13 PDB  MOLECULE: HALOACID DEHALOGENASE-LIKE HYDROLASE;                      
 491   4lho-D  2.0  3.6   64   131    6 PDB  MOLECULE: FG41 MALONATE SEMIALDEHYDE DECARBOXYLASE;                  
 492   3mjz-K  2.0  3.7   65   130    6 PDB  MOLECULE: FG41 MALONATE SEMIALDEHYDE DECARBOXYLASE;                  
 493   1dce-A  2.0  6.2   56   567    5 PDB  MOLECULE: PROTEIN (RAB GERANYLGERANYLTRANSFERASE ALPHA               
